+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; The_System|mm_interconnect_1|onchip_sram_s1_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; 377   ; 39             ; 59           ; 39             ; 390    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|sdram_s1_agent_rdata_fifo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ; 63    ; 41             ; 0            ; 41             ; 20     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|sdram_s1_agent_rsp_fifo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ; 163   ; 39             ; 0            ; 39             ; 122    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|sdram_s1_agent|uncompressor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|sdram_s1_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ; 309   ; 22             ; 43           ; 22             ; 319    ; 22              ; 22            ; 22              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_char_buffer_slave_agent_rdata_fifo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ; 55    ; 41             ; 0            ; 41             ; 12     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_char_buffer_slave_agent_rsp_fifo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ; 154   ; 39             ; 0            ; 39             ; 113    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_char_buffer_slave_agent|uncompressor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_char_buffer_slave_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; 275   ; 13             ; 35           ; 13             ; 283    ; 13              ; 13            ; 13              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_pixel_dma_master_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; 182   ; 64             ; 123          ; 64             ; 122    ; 64              ; 64            ; 64              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|video_in_subsystem_video_in_dma_master_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ; 201   ; 64             ; 124          ; 64             ; 139    ; 64              ; 64            ; 64              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|pixel_dma_addr_translation_master_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ; 238   ; 64             ; 129          ; 64             ; 173    ; 64              ; 64            ; 64              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|arm_a9_hps_h2f_lw_axi_master_agent|align_address_to_size                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ; 51    ; 11             ; 1            ; 11             ; 34     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|arm_a9_hps_h2f_lw_axi_master_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ; 499   ; 112            ; 269          ; 112            ; 344    ; 112             ; 112           ; 112             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|video_in_dma_addr_translation_master_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ; 238   ; 64             ; 129          ; 64             ; 173    ; 64              ; 64            ; 64              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|jtag_to_fpga_bridge_master_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ; 238   ; 64             ; 129          ; 64             ; 173    ; 64              ; 64            ; 64              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|arm_a9_hps_h2f_axi_master_agent|align_address_to_size                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; 51    ; 2              ; 1            ; 2              ; 36     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|arm_a9_hps_h2f_axi_master_agent                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ; 841   ; 211            ; 389          ; 211            ; 656    ; 211             ; 211           ; 211             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|onchip_sram_s2_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ; 115   ; 7              ; 16           ; 7              ; 89     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|video_in_dma_addr_translation_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ; 115   ; 5              ; 30           ; 5              ; 74     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|pixel_dma_addr_translation_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ; 115   ; 5              ; 30           ; 5              ; 74     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|fifo_0_out_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; 115   ; 5              ; 31           ; 5              ; 36     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|f2h_mem_window_ff800000_windowed_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ; 115   ; 4              ; 11           ; 4              ; 94     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|f2h_mem_window_ff600000_windowed_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ; 115   ; 4              ; 13           ; 4              ; 92     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|f2h_mem_window_00000000_windowed_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ; 115   ; 4              ; 4            ; 4              ; 101    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|video_in_subsystem_video_in_dma_control_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ; 115   ; 6              ; 30           ; 6              ; 74     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|pushbuttons_s1_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|slider_switches_s1_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ; 115   ; 6              ; 33           ; 6              ; 36     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|hex5_hex4_s1_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|hex3_hex0_s1_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|leds_s1_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_pixel_dma_control_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ; 115   ; 6              ; 30           ; 6              ; 74     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|video_in_subsystem_edge_detection_control_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_char_buffer_control_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ; 115   ; 6              ; 31           ; 6              ; 74     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|av_config_avalon_av_config_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ; 115   ; 5              ; 30           ; 5              ; 74     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|audio_subsystem_audio_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ; 115   ; 6              ; 30           ; 6              ; 71     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|adc_adc_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ; 115   ; 5              ; 29           ; 5              ; 71     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|onchip_sram_s1_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ; 115   ; 7              ; 16           ; 7              ; 89     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|sdram_s1_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ; 80    ; 4              ; 7            ; 4              ; 64     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_char_buffer_slave_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ; 62    ; 5              ; 19           ; 5              ; 35     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|pixel_dma_addr_translation_master_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ; 86    ; 43             ; 0            ; 43             ; 108    ; 43              ; 43            ; 43              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|vga_subsystem_pixel_dma_master_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ; 65    ; 21             ; 2            ; 21             ; 56     ; 21              ; 21            ; 21              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|video_in_subsystem_video_in_dma_master_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ; 82    ; 16             ; 2            ; 16             ; 57     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|video_in_dma_addr_translation_master_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ; 86    ; 43             ; 0            ; 43             ; 108    ; 43              ; 43            ; 43              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1|jtag_to_fpga_bridge_master_translator                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; 116   ; 13             ; 2            ; 13             ; 109    ; 13              ; 13            ; 13              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ; 1353  ; 0              ; 1            ; 0              ; 1203   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|arm_a9_hps_f2h_axi_slave_rd_rsp_width_adapter                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ; 169   ; 3              ; 2            ; 3              ; 128    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|arm_a9_hps_f2h_axi_slave_wr_rsp_width_adapter                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ; 169   ; 3              ; 2            ; 3              ; 128    ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|arm_a9_hps_f2h_axi_slave_rd_cmd_width_adapter|uncompressor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ; 58    ; 4              ; 0            ; 4              ; 44     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|arm_a9_hps_f2h_axi_slave_rd_cmd_width_adapter                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ; 133   ; 4              ; 0            ; 4              ; 164    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|arm_a9_hps_f2h_axi_slave_wr_cmd_width_adapter|uncompressor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ; 58    ; 4              ; 0            ; 4              ; 44     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|arm_a9_hps_f2h_axi_slave_wr_cmd_width_adapter                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ; 133   ; 4              ; 0            ; 4              ; 164    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|rsp_mux_003|arb|adder                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; 8     ; 4              ; 0            ; 4              ; 4      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|rsp_mux_003|arb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ; 6     ; 0              ; 4            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|rsp_mux_003                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ; 257   ; 0              ; 0            ; 0              ; 129    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|mm_interconnect_0|rsp_mux_002|arb|adder                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; 8     ; 4              ; 0            ; 4              ; 4      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
